__label__Biography __label__Documentary	Barbara Haskell the curator at the Whitney Museum of American Art offers her insight into Groomss art pieces and their place within twentieth century art
__label__Drama __label__Thriller __label__Biography __label__Romance __label__History	The movie relates the story of Ida Dalser who fell in love with the future Italian Fascist leader Benito Mussolini supported him while he was unemployed in the early 1910s and married him presumably around 1914 She bore Mussolini a son Benito Albino before the outbreak of World War I The two lost touch during the war years and upon discovering him again in a hospital during the war she also discovered Rachele Guidi who had married Mussolini in 1915 and a daughter born in 1910 when Guidi and Mussolini were living together Historically following his political ascendency Mussolini suppressed the information about his first marriage and he  persecuted both his first wife and oldest son and committed them forcibly to asylums Dalser died in an asylum in Venice in 1937 at the age of 57 of brain haemorrhages and Benito Albino died in 1942 at the age of 26 in an asylum near Milan after repeated comainducing injectionsCite news
__label__Drama __label__Biography	 John Howard Payne leaves home and begins a career in the theater Despite encouragement from his mother and girlfriend Payne begins to lead a life of disrepair soon leading to ruin and depression In deep despair he thinks of better days and writes a song Home Sweet Home that later provides inspiration to several others in their own times of need
__label__Drama __label__Biography	Drama about the tragic Nanga Parbat expedition by the two Messner brothers in 1970 on which Reinhold Messners younger brother Gnther died
__label__Drama __label__Romance __label__Biography	Griet  is a shy girl living in the Dutch Republic in 1665 Her father a Delftware painter has recently gone blind rendering him unable to work and putting his family in a precarious financial situation Consequently Griet is sent to work as a maid in the unhappy household of the painter Johannes Vermeer  Griet works hard almost wordlessly in the lowest position in a harsh hierarchy where even one of the Vermeers children treats her spitefully On a routine shopping trip outside the house a butchers son Pieter  is quickly taken with Griet though she is slow to return his affections As Griet cleans Vermeers studio which his wife Catharina  never enters they become casually acquainted and he encourages her appreciation of painting light and color Vermeer gives her lessons in mixing paints and other tasks taking care to keep this secret from his thinlipped wife who would react very jealously if she found out that her husband was spending time with Griet In contrast Vermeers pragmatic motherinlaw Maria Thins  sees Griet as useful to Vermeers career Vermeers rich patron Van Ruijven  notices Griet on a visit to the Vermeer household and asks the painter if he will give her up to him to work in his own house a situation which ruined a previous girl Vermeer refuses but accepts a commission to paint a portrait of Griet for Van Ruijven As Vermeer secretly works on the eponymous painting Catharinas growing jealousy of Griet becomes apparent While Griet suffers through her fascination with Vermeer and his paintings she also has to fend off Van Ruijvens attempt to rape her Soon afterwards Catharinas mother summons Griet hands over her daughters pearl earrings and instructs Griet to finish the painting while Catharina is away for the day At the final painting session Vermeer pierces Griets earlobe so she can wear one of the pearl earrings for the portrait in the process sexually arousing Griet who then runs to Pieter to be consoled In the aftermath Pieter proposes marriage but she sadly turns him down She then returns the earrings to Catharinas mother Catharina discovers that Griet used her earrings accusing her mother of complicity and orders Vermeer to show her the painting he and Griet have been working on Heartbroken that Vermeer does not consider her worthy of being painted because she doesnt understand Catharina tries but fails to destroy the painting then banishes Griet from the house forever Vermeer does not object and Griet leaves the house in shock Later Griet is visited by the cook from the house who comes bearing a gift a sealed packet containing the blue headscarf she wore in the painting which is wrapped around Catharinas pearl earrings
__label__Documentary __label__Biography	One mother that is introduced early on in the film is Robi Damelinhttpwwwjustvisionorgprofilerobidamelinphp Damelins son David was a soldier in the Israeli army that had been shot by a sniper while working at a checkpoint The soldiers had been sent to protect an Israeli settlement on Palestinian territory After learning of her sons loss Damelin joined the Bereaved Families Forum where she was able to meet other Palestinian and Israeli families that had been through the same losses There she worked closely with the families from different backgrounds and began to advocate peace between the two territories She continues to work for an end to the conflict Ali Abu Awwad is another individual in the film who is followed by the production team to see his stance on the nonviolence attempts After being shot in his lower body by an Israeli settler he was sent to Saudi Arabia for medical treatment While healing in Saudi Arabia Alis brother Yusef had been murdered by an Israeli militant After the news of his brothers murder Ali Abu Awwad teamed up with the Bereaved Families Forum to work with Israelis and Palestinians who together campaigned for nonviolence By speaking with Palestinian militants and those who are threatened by Israeli settlers Ali was able to broaden his message of nonviolence resistance throughout the Palestinian territories Shlomo Zagman who grew up in an Israeli settlement most of his life is another intriguing character in the documentary Encounter Point Along with the settlers from his home town Shlomo and by and large all Israeli settlers are extremists that believe that all the Palestinians should be deported to the neighboring Arab countries Israeli settlement The movie illuminates this point as we see how Shlomo and his wife transform despite the meandering resistance of his parents and home town to become founding members of the Realistic Religious Zionism group httpwwwtzionutorgindexaspThis transformation is a huge step and usually unheard of for someone who grew up in the settlements Subsequently Shlomo tries to encourage the people of his hometown as well as other settlements to withdraw from these occupied territories and convince them that the persistence of these settlements will bring down the entire Jewish State of Israel Encounter point follows this former Israeli settler who risks his life and public standing sequentially to promote a peaceful end to this clash George then joined the Bereaved Families Forum 3 months after her death like many of the others in the film There he met Israelis and Palestinians who had gone through the same losses and were ready to fight for peace on top of their pain In an interview George has said that he received an apology from the soldiers that had begun the shooting In the same interview he is quoted as saying We also call for peace that is just and real where there will be no Palestinian or Israeli family that has to go through the same thing we did Our goal now is to try as much as we can through our love and forgiveness to carry on with our lives and help others not to go through what we went through httpwwwjustvisionorginterviewgeorgesaadehphpa006572 George was a principle of a high school in Bethlehem but after the shooting he became the deputy mayor of Jerusalem
__label__Action __label__Biography	American Frank Dux  trained from his youth in the ways of Ninjutsu by a Japanese master of the art Senzo Tanaka  honors his mentor out of gratitude and respect for having been allowed to train in place of Tanakas deceased son Shingo by going to Hong Kong to participate in the Kumite mdash an illegal and underground freestyle singleelimination and occasionally deadly fullcontact martial arts tournament to which the worlds best martial artists are secretly invited every five years In Kowloon Walled City Hong Kong a number of fighters prepare for the Kumite with their own individualized training regimens Dux currently enlisted in the Army is one of the invited participants but his superiors have learned of the dangerous nature of the Kumite and refuse to let him go Therefore he goes AWOL says goodbye to his mentor and leaves for Hong Kong Two ACID  officers  are summoned to track down and arrest Dux for desertion A flashback sequence reveals that Dux as a teenager once reluctantly burgled Tanakas house with friends but after they heard a noise and his friends deserted him Frank returned the katana they had snatched only to be apprehended by the Tanakas Impressed by his honesty Senzo kept quiet about the incident and instead explained to Duxs parents that he would train their son in martial science  Eventually Dux and Shingo became friends and Shingo told him that one day he would make Senzo proud by going to the Kumite After Shingos death years later and despite initial resistance Senzo agreed to train Dux as a member of the Tanaka Clan After arriving in Hong Kong Dux befriends American Vale Tudo fighter Ray Jackson  and Victor Lin  who becomes the managerliaison for Jackson and Dux The two Americans and the defending Kumite champion Chong Li  mdash a fighter with a savage streak  all make it through the first day of the Kumite Dux earns the enmity of Li after breaking his record for the fastest knockout Dux becomes involved with American journalist Janice Kent  who is attempting to investigate the Kumite but is horrified by its brutality On the second day of the tournament Jackson is set up against Li Although Jackson gains the upper hand he gloats instead of finishing Li who brutally beats him putting him in the hospital Dux vows that he will avenge Jackson Kent tries to convince Dux to pull out of the tournament but he refuses On the last day of the competition Dux is cornered by the ACID officers After defeating the local police he promises to give himself up once the tournament is over Dux advances to the tournament final to face Li who had shocked the audience by killing his previous opponent remorselessly Dux is a formidable foe so Li resorts to blinding him with a handful of quicklime Dux uses his other senses  to overcome the handicap and force Li to shout matt  becoming the first Western winner of the Kumite He then returns to the United States
__label__Drama __label__War __label__Biography __label__Romance __label__History	During the late 16th century Catholics and Protestant Huguenots are fighting over political control of France which is ruled by the neurotic hypochondriac King Charles IX  and his mother Catherine de Medici  a scheming power player Catherine decides to make an overture of goodwill by offering up her daughter Margot  in marriage to Henri de Bourbon  a prominent Huguenot and King of Navarre although she also schemes to bring about the notorious St Bartholomews Day Massacre of 1572 when thousands of Protestants are slaughtered The marriage goes forward but Margot who does not love Henri begins a passionate affair with the soldier La Mle  also a Protestant from a welltodo family Murders by poisoning follow as court intrigues multiply and Queen Catherines villainous plotting to place her son the Duke of Anjou  on the throne threatens the lives of La Mle Margot and Henri of Navarre A book with pages painted with arsenic is intended for Henri but instead causes the slow agonizing death of King Charles Henri escapes to Navarre and sends La Mle to fetch Margot but Guise apprehends him La Mle is beheaded in the Bastille before Margot can save him and King Charles finally dies Margot escapes carrying La Mles embalmed head as Anjou is proclaimed King of France as Henry III
__label__Documentary __label__Biography	Directed by Scottish journalist Ruaridh Arrow the film follows the use of Gene Sharps work across revolutionary groups throughout the world There is particular focus on Sharps key text From Dictatorship to DemocracyGene Sharp  From Dictatorship to Democracy  East Boston NA Albert Einstein Institution ISBN 9781880813096 ISBN 1880813092 OCLC which has been translated by democracy activists into more than 30 languages and used in revolutions from Serbia and Ukraine to Egypt and Syria The film describes how Sharps 198 techniques of nonviolent regime change have inspired and informed uprisings across the globe
__label__Drama __label__Biography	The film follows the meandering  adventures of the poet and drunk Charles Serking laying bare the sleaze of life in the less reputable neighborhoods of Los Angeles Serkings life takes a turn for the better when he meets Cass a young hooker with self destructive habits They have a stormy relationship When Serking gets an offer from a major publishing house Cass tries to stop him from leaving but fails Serking gives in to the temptation of the big bucks but soon realises his mistake and returns to LA only to find that Cass has killed herself in his absence Devastated he hits the bottle in a nightmarish drinking bout but finally reaches catharsis and returns to the seaside guesthouse where he spent his happiest moments with Cass Here he rekindles his poetry with the aid of a young admirer in one of Ferreris trademark beach scenes
__label__Drama __label__Biography __label__Fantasy	Emmy Coer is a computer scientist obsessed with Countess Ada Lovelace author of the first computer algorithm written for Charles Babbages difference engine She finds a way of communicating with people in the past by way of undying information waves In the film Adas ideas are portrayed as limited by discrimination against women in technology science and mathematics in her time Much of the story revolves around Coers attempts to use genetic engineering to bring Countess Lovelace into the present
__label__Romance __label__Comedy	Best friends Dog  and Beaver  have difficulty ever meeting women No matter what they do nothing ever goes right for them That all changes when the best friend Too Cool  invites them to try out a round of speed dating
__label__Drama __label__Romance __label__Comedy	Mark a Wall Street financial broker falls in love with a French actress at first sight due to her resembling a Vermeer painting and then proceeds to follow her from room to room in a museum The broker goes up to the actress Anna and introduces himself which spawns a romantic relationship Anna lives with two roommates  a wealthy woman and a female opera singer As the relationship evolves Mark dies from a cerebral hemorrhage while calling Anna The film ends with Anna going into a Vermeer painting
__label__Fantasy __label__Comedy	The movie begins in 1973 Moscow where Engineer Aleksandr Timofeev  is working on a time machine in his apartment By accident he sends Ivan Vasilevich Bunsha Yuriy Yakovlev  superintendent of his apartment building and George Miloslavsky  a smalltime burglar back into the time of Ivan IV The pair is forced to disguise themselves with Bunsha dressing up as Ivan IV and Miloslavsky as a knyaz of the same name  At the same time the real Ivan IV  is sent by the same machine into Shuriks apartment he has to deal with modernday life while Shurik tries to fix the machine so that everyone can be brought back to their proper place in time As the police  close in on Shurik who is frantically trying to repair the machine the cover of Bunsha and Miloslavsky is blown and they have to fight off the Streltsy who have figured out that Bunsha is not the real Tsar The movie ends with Bunsha Miloslavsky and Ivan IV all transported back to their proper places although the entire thing is revealed to be a dream by Shurik Or was it
__label__Comedy	The film consists of five vignettes  Dios los cra  A rich industrialist has died leaving two sons and his widow  as heirs While his body lies on a public wake one of his sons sneaks out of the funeral parlor goes to the fathers office opens the offices safe and steals the cash inside it On his way out hes confronted by his brother who points a gun at him They exchange words about their individual relationship as well as how they related to their father and how his widow would not deserve any part of the old mans estate They start to argue and get into a physical confrontation One of the brothers shoots the other but the wounded one shoots back the other in return with a gun he pulls from his coat At the end all three family members lie in caskets at the funeral parlor  Negocio redondo  Don Marcos the lead of a construction company  visits the local Roman Catholic archbishop They are discussing the last details of a land plots purchase Don Marcos tries to outsmart the archbishop when they negotiate the contracts terms but the archbishop proves to be a clever negotiator Once they sign the contract and the deal is closed Don Marcos returns to his office but has second thoughts and asks his chauffeur to drive him back to the archbishops office He asks for a private audience to confess his sins to which the archbishop agrees Besides conceding on his lewd behavior Don Marcos reveals the archbishop that the plot he has sold to the church is overvalued since a major road will soon run through it The archbishop threatens to sue him and his company to which Don Marcos reminds him that this fact has been revealed to him under confession and therefore cannot be revealed under penalty of excommunion The archbishop reluctantly absolves the manager of his sins and Don Marcos returns to his office expressionless  La Gran Noche  an aging prostitute is being teased by her fellow sex workers on the bordello they all work at By now no client asks for her services One night a handsome young man shows up rejects the offers from the other prostitutes and takes the aging one for a dance They leave the premises under the surprised looks of all the attendants They stop at a park where she is dropped by the customer  The customer dismisses her rudely after she pays him money it turns out she had paid him to act the entire time When she sits at a bench to ponder her future an old man plays compliment to her beautiful eyes  Entre doce y una  A man and his wife  are arguing on the way to an elevator at the higher stories of a tall building Another man Carlos joins them inside the elevators car A severe earthquake then hits the city The car loses power and when the passengers try to escape by a hatch on the top of the car they discover that the elevators cables are frayed  While they scream for help  tempers flare the cables keep on snapping and the couple reveal their indiscretions to each other Alberto confesses his infidelities and Annette confesses that she has been unfaithful to her husband as well Her partner turns to be Carlos the third man inside the elevator While the two men have a fight in the elevator it shakes so much that the final cable remaining snaps and the elevator car plummets taking them to a certain death  La Otra  Fernando a traveling salesman appears in alternate scenes with two women The older woman Josefina reminds him to take care of his health offers him dinner and looks after him at home the younger one Marie is constantly interested in having passionate sex with him He seems to be an absentee partner to both and the two women resent his absences One day Marie finds Fernando with Josefina and they have a quarrel it turns out that Josefina the older domestically oriented woman is the mans lover while Marie is his wife He then divorces his young wife marries his older lover and remains domestic to Josefina while still having frequent sexual episodes with Marie
__label__Romance __label__Comedy	Uncouth tycoon Harry Brock  goes to Washington DC with his brassy mistress Emma Billie Dawn  and his crooked lawyer Jim Devery  to influence a politician or two The lawyer also presses Harry to marry Billie on the grounds that a wife cannot testify against her husband Harry becomes disgusted with Billies ignorance and lack of manners  and hires a tutor for her journalist Paul Verrall  Blossoming under Pauls encouragement Billie turns out to be much smarter than anybody knew and begins thinking for herself The two fall in love Meanwhile Devery had persuaded Harry to sign over many of his assets to Billie to hide them from the government When Harry needs to get them back he comes into conflict with Billies newfound independence She and Paul use her leverage to escape from Harrys domination she promises to give him back his property little by little as long as he leaves them alone Billie and Paul marry
__label__Drama __label__Comedy	Cappy Ricks  has returned home from a long voyage at sea only to find that his family and business are not as he left them His daughter Frankie  is engaged to a dimwit that he isnt fond of His future motherinlaw has plans for his business and for his prized ship Cappy Ricks knows he has to end the chaos and set things straight Now all he needs is a plan
__label__Animation __label__Family __label__Comedy	Tom joins his owner on a hunting safari in Kenya Jerry has hidden himself in the owners luggage and Tom quickly sees him and attempts to get rid of him His attempts fail with the added complication that the owner  sees the attempts as bumbling around by Tom Tom sees Jerry climbing up the behind of the elephant and attempts to shoot him but he falls on the ground and gets stuck in a tree with his nose plopped inside one of the owners guns Tom ends up falling onto the elephant The owner twists the gun around him and shoots it leaving Tom deaf Tom cleans his ears to hear the rainforest noises  Jerry gets into Toms way Tom attempts to get Jerry in which he is near the guns As Tom swifted at Jerry the owner turns to him and yells DONT TOUCH MY GUNS Tom frightened jumps down on the belt of the elephant Jerry starts unbuckling the belt The owner singing a happy melody  falls down onto the grass Tom walks up to the red seat In which the owner covers Tom with it Before they reunite with their elephant they spot a ferocious lion The lion mauled Toms owner as a result Tom get clobbered The owner and Tom are spotted by a purple rhinoceros with a horn they get charged then all three of them get tied on a stick by the owners elephant and a triumphed Jerry who smiles and waves goodbye
__label__Comedy	Deepa  is a graduate student in Delhi who is in a longterm relationship with Sanjay  whom she plans to marry Sanjay is a loquacious humorous and a good individual who is also rather lackadaisical and forgetful with no sense of punctuality A job interview call from a college in Mumbai reacquaints her with Navin  whom she had split up with under acrimonious circumstances Navin is in every way the antithesis of Sanjay He is very punctual and looks after her during her stay in Mumbai Navin shows her the city and helps her with the job interview This rekindles Deepas feelings for him and she finds herself torn between the two men and between her past and her present Upon her return to Delhi she feels that her first love  is her true love She receives a letter stating that she has got the job in Mumbai At the same time Sanjay comes to her house and tells her that he has got a promotion Deepa then feels that she should forget the past and get married to Sanjay Whom she decides to marry forms the climax of the movie
__label__Comedy	Owen is an aspiring filmmaker who has been nominated for an award for one of his short films in which his friend Ray appears Owen has a job in the film industry developing photos Ray has an office job  but still plays drums in a rock band and he has a young daughter Francie as well as a drinking problem Owen is engaged to Lynn Owen and Lynn go out to a film where they meet Lynns French literature professor Noam Then they catch the end of one of the performances of Rays band Owen wants to continue the date afterward but Ray persuades tells Owen he needs help moving his drums the truth is they go to Bertrands party where Owen and Rachel end up in bed Owen Ray and two of their friends are asked to serve as pallbearers when the father of their friend Matt dies in New Jersey While Owen is out of town Lynn and Rachel meet and Lynn learns the truth about what Owen and Rachel did Lynn wants to break up Owen takes Ray to the film festival where he hopes to win an award When they arrive their driver Les is supposed to take them to the airport motel but Ray saw Wallace Shawn and found out he was staying at the Four Seasons The guys go there and Ray overhears that Shawns son will be late so Ray claims to be Shawns son and gets the guys a nice room They attend the festival but dont win anything When they return to the hotel their scheme has been uncovered and they are kicked out Owen repeatedly calls Lynn trying to make up with her but she never answers and the two are never again shown together In Lynns last scene she is getting ready to go on a date with Noam At the end of the movie some time has passed and Ray has straightened his life out and his a good job and a good relationship with his daughter Owen has produced a successful television commercial
__label__Animation __label__Comedy __label__Family __label__Fantasy	On Easter Island a young rabbit named EB  is intended to succeed his father Mr Bunny  as the Easter Bunny Intimidated by the callings demands EB runs away to Hollywood to pursue his dream of becoming a drummer Mr Bunny sends his three ninja royal guards the Pink Berets to find his son Meanwhile Easter Chicks Carlos and Phil  plot a coup dtat against Mr Bunny to take over the Easter organization Wandering through Van Nuys EB is hit by Fred OHare  an outofwork jobhopping slacker  who was driving to his sister Sams  bosss house hes housesitting Feigning injury EB persuades Fred to take him in as he recovers but when EB causes trouble Fred attempts to abandon him in the wilderness EB persuades the human to help him by claiming to be the Easter Bunny whom Fred saw in operation in his youth The rabbit sees the Berets closing in on him and hides inside a business where Fred is having job interview EB enjoys a successful recording session with the Blind Boys of Alabama as their substitute drummer but ruins Freds job interview In the process EB gets a tip about a possible audition for David Hasselhoff who invites him to perform on his show Afterward Fred attends his adopted younger sister Alexs  Easter school pageant with EB hiding in a satchel EB alarmed that the Pink Berets have apparently found him due to the three bunny suit shadows on a wall and disgusted by Alexs awful rendition of Peter Cottontail dashes out and disrupts the show Fred feigns a ventriloquists act with the bunnys cooperation as his dummy and they lead the show in singing I Want Candy Both his father Henry  and Alex are angry about the upstaging but Fred is inspired to be the Easter Bunny himself EB is skeptical but he agrees to train the human and finds that Fred has some genuine talent for it As the Pink Berets close in on him EB prepares a decoy to fake his death and leaves for Hasselhoffs show The Berets see the decoy and horrified that the human has apparently killed EB capture Fred and take him to Easter Island Fred is held captive and confronted by Mr Bunny and Carlos about killing EB Carlos pretends to be upset about EBs death silences Fred  and seizes control of the Easter factory Meanwhile at the Hoff Knows Talent live show EB is in his dressing room preparing for his performance but his reflection begins to berate him for leaving Fred Just then a production assistant  arrives to tell him that he is next to perform EB leaves his dressing room and begins to feel guilty about leaving Fred so he discusses the situation with Hasselhoff who advises him to go back and help his friend EB finds evidence of Freds capture and races back to the factory He confronts Carlos but is immobilized in gummi candy and tossed into the chocolate bunny carving line Fred and Mr Bunny are tied up with black licorice and are to be boiled alive Fred manages to free himself and Mr Bunny by eating away the licorice and EB survives by dodging the blades Carlos now a chickbunny combination due to the magic of The Egg of Destiny  engages battle with EB and defeats him easily due to his size and then tries to lead the Egg Sleigh out with Phil directing with light up wands To stop the launch EB improvises a drum session Uncontrollably driven to dance to the beat Phil provides the wrong signals causing a crash and Carlos is subdued After being defeated Carlos is made to pull the Egg sleigh and Phil is made the new head of the Easter Chicks EB and Fred are made coEaster bunnies and take over the job Freds family is now proud that he has a job and responsibilities In a postcredits scene EB and Fred are in China delivering an Easter basket to the same woman who had previously attacked Mr Bunny earlier in the film
__label__Comedy __label__Romance __label__Fantasy	Flamboyant window dresser Hollywood Montrose  has now been promoted to the head of Prince  Companys visual display department He takes on a new assistant Jason Williamson  who in times past was Prince William the Prince of the kingdom of HauptmannKoenig One thousand years ago he lost his beloved Jessie  when an evil sorcerer  turned her into a wooden icon now known as the Enchanted Peasant Girl As a tribute to HauptmannKoenig the Enchanted Peasant Girl is being sent to Prince  Company for a window display Jason awakens Jessie and the two get reacquainted having a millennium of things to catch up on But the evil sorcerer now reincarnated as Count Gunther Spretzle arrives on the scene to take Jessie  and hop a flight for Bermuda with Jason as the only one who can stop him
__label__Horror __label__Comedy	The vengeful female ghost Buppah continues to inhabit apartment 609 She shares the room with her ghost boyfriend Ake who has been left legless by Buppah after his transgressions in the first film A blind woman named Thip rents a neighboring apartment She is due for an eye operation but the doctor treating her tries to rape her He is stopped by Rahtree who takes pity upon Thip Meanwhile a comic foursome of bank robbers have entered Rahtrees apartment and are using it as a hideout after robbing a bank but find themselves in trouble with Ake and Buppah Its sequels are Rahtree Reborn and Rahtree Revenge Buppah reborn to a girl and was raped and killed Buppahs tutorial student Rang rents a neighboring apartment He falls in love with the ghost Meanwhile a man JSam turns the third floor into an illegal casino They are injured or killed by the ghost The ghost is exorcised and reborn to another girl
__label__Drama __label__Crime __label__Comedy	Dr Clitterhouse is a wealthy society doctor in New York City who decides to research the medical aspects of the behavior of criminals directly by becoming one He begins a series of daring jewel robberies measuring his own blood pressure temperature and pulse before during and afterwards but yearns for a larger sample for his study From one of his patients Police Inspector Lewis Lane  he learns the name of the biggest fence in the city Joe Keller He goes to meet Keller to sell what he has stolen only to find out that Joe is actually Jo  The doctor impresses Jo and a gang of thieves headed by Rocks Valentine  with his exploits so Jo invites him to join them and he accepts Dr Clitterhouse pretends to take a six week vacation in Europe As The Professor he proceeds to wrest leadership of the gang  away from Rocks making him extremely resentful When they rob a fur warehouse Rocks locks his rival in a cold storage room but Clitterhouse is freed by a gang member Jo had assigned to keep watch on him Afterwards Clitterhouse announces he is quitting he has enough data from studying the gang during their robberies and his vacation time is up He returns the gang to Rocks control However Rocks learns Dr Clitterhouses real identity and shows up at his Park Avenue office Rocks tries to blackmail the doctor into continuing to plan the thefts Clitterhouse learns that Rocks will not let him publish his incriminating research and also realizes that he has not studied the ultimate crime ndash murder ndash so he poisons Rocks drink Jo helps dispose of the body in the river but it is recovered and the poison is detected by the police The doctor is ultimately caught by his friend Inspector Lane and placed on trial He insists that he did everything for purely scientific reasons and claims that his book is a sane book and that it is impossible for an insane man to write a sane book His determination to show that he is sane and therefore willing to face the death penalty convinces the jury to find him not guilty by reason of insanity
__label__Romance __label__Comedy	Lee Leander  is arrested during the Christmas holidays for trying to shoplift a bracelet from a New York jewelry shop Assistant District Attorney John Sargeant  is assigned to prosecute her The trial begins just before Christmas but rather than face a jury filled with the holiday spirit he has the trial postponed He generously posts her bail so she does not have to spend Christmas in jail Discovering that Lee is a fellow Hoosier  he offers to drop her off on his way to visit his mother  cousin Willie  and aunt Emma Elizabeth Patterson  During the road trip they get lost in Pennsylvania and end up crashing through a fence and spending the night in a field The next morning they are arrested by a farmer and taken to an unfriendly justice of the peace Lee starts a fire in his wastebasket as a distraction and the pair flee When Lees mother  gives her a cold reception John decides to take Lee home with him She is warmly received even though John tells his mother about Lees past During the holiday John and Lee fall in love His mother has a private talk with her before she leaves telling her how hard John had to work all his life to reach his present position Lee agrees to give him up so as not to jeopardize his career On the way back to New York via Canada  John offers Lee a chance to escape but she turns down the opportunity Back in New York Lee is put on trial but she pleads guilty when she realizes that John could get into trouble for attempting to throw her case As she is led away John proposes to her and she tells him that if he still feels the same way when she gets out she will marry him
__label__Drama __label__News __label__Biography __label__History __label__Crime	Sam Gold  is a mildmannered 20year old Orthodox Jewish man who lives with his large family in the Borough Park section of Brooklyn Sam works in his fathers fabric store while studying to be a rabbi He and his family hope to arrange a marriage for him with Zeldy Lazar However Sams family is much poorer than the Lazars and he worries he will be unable to provide for him Sam and his best friend Leon  accept a mysterious job offer from Leons brother Yosef  and his boss the Israeli Jackie  Yosef sends them to Amsterdam with instructions to wait for him While there the pair are given a briefcase which Yosef says contains medicine and are instructed to walk it through customs in New York Back in New York the pair discover the briefcase contains pure ecstasy Leon wants nothing more to do with Yosef but Sam is attracted to the easy money Sam becomes a participant in Jackies operation making trips to Amsterdam to pick up suitcases He is paid to recruit other young Orthodox Jews as mules who implicitly trust him as one of their own Sam meets the liberal Jewish girl Rachel  Jackies girlfriend and drinks alcohol and takes ecstasy with the gang Sam begins to rise in the organization when he brokers a business deal with European drug manufacturer Ephraim QTip  Meanwhile Sam leaves the yeshiva His new job is wellknown around his neighborhood and his parents kick him out of the house Sam discovers Yosef has been skimming money from Jackie through side deals Jackie however wants to ship street ecstasy which contains a higher percentage of other drugs into America These drugs carried by unwitting young Orthodox Jews is picked up by drugsniffing dogs and the mules are arrested Sam escapes to warn Yosef who is high Yosef suggests they drive to California Sam returns to his childhood home where he is greeted by Leon who has married Zeldy Sam weeps on his front steps as the sirens in the distance grow closer
__label__Action __label__News __label__Documentary __label__War __label__Biography __label__History	Jordana Horn in The Jewish Daily Forward states that Budrus is a documentary by Julia Bacha that examines one West Bank towns reaction to Israels construction of the security barrier The town with a population of 1500 was set to be divided and encircled by the barrier losing 300 acres of land and 3000 olive trees These trees were not only critical for economic survival but also sacred to the towns intergenerational history The film tells the story of Ayed Morrar a Palestinian whose work for Fatah had led to five detentions in Israeli jails but whose momentous strategic decision that the barrier would be best opposed by nonviolent resistance had farreaching ramifications
__label__Action __label__News __label__Documentary __label__War __label__Biography __label__History	Jordana Horn in The Jewish Daily Forward states that Budrus is a documentary by Julia Bacha that examines one West Bank towns reaction to Israels construction of the security barrier The town with a population of 1500 was set to be divided and encircled by the barrier losing 300 acres of land and 3000 olive trees These trees were not only critical for economic survival but also sacred to the towns intergenerational history The film tells the story of Ayed Morrar a Palestinian whose work for Fatah had led to five detentions in Israeli jails but whose momentous strategic decision that the barrier would be best opposed by nonviolent resistance had farreaching ramifications
__label__Action __label__News __label__Documentary __label__War __label__Biography __label__History	Jordana Horn in The Jewish Daily Forward states that Budrus is a documentary by Julia Bacha that examines one West Bank towns reaction to Israels construction of the security barrier The town with a population of 1500 was set to be divided and encircled by the barrier losing 300 acres of land and 3000 olive trees These trees were not only critical for economic survival but also sacred to the towns intergenerational history The film tells the story of Ayed Morrar a Palestinian whose work for Fatah had led to five detentions in Israeli jails but whose momentous strategic decision that the barrier would be best opposed by nonviolent resistance had farreaching ramifications
__label__Action __label__News __label__Documentary __label__War __label__Biography __label__History	Jordana Horn in The Jewish Daily Forward states that Budrus is a documentary by Julia Bacha that examines one West Bank towns reaction to Israels construction of the security barrier The town with a population of 1500 was set to be divided and encircled by the barrier losing 300 acres of land and 3000 olive trees These trees were not only critical for economic survival but also sacred to the towns intergenerational history The film tells the story of Ayed Morrar a Palestinian whose work for Fatah had led to five detentions in Israeli jails but whose momentous strategic decision that the barrier would be best opposed by nonviolent resistance had farreaching ramifications
__label__Drama __label__News __label__Biography __label__History __label__Crime	Sam Gold  is a mildmannered 20year old Orthodox Jewish man who lives with his large family in the Borough Park section of Brooklyn Sam works in his fathers fabric store while studying to be a rabbi He and his family hope to arrange a marriage for him with Zeldy Lazar However Sams family is much poorer than the Lazars and he worries he will be unable to provide for him Sam and his best friend Leon  accept a mysterious job offer from Leons brother Yosef  and his boss the Israeli Jackie  Yosef sends them to Amsterdam with instructions to wait for him While there the pair are given a briefcase which Yosef says contains medicine and are instructed to walk it through customs in New York Back in New York the pair discover the briefcase contains pure ecstasy Leon wants nothing more to do with Yosef but Sam is attracted to the easy money Sam becomes a participant in Jackies operation making trips to Amsterdam to pick up suitcases He is paid to recruit other young Orthodox Jews as mules who implicitly trust him as one of their own Sam meets the liberal Jewish girl Rachel  Jackies girlfriend and drinks alcohol and takes ecstasy with the gang Sam begins to rise in the organization when he brokers a business deal with European drug manufacturer Ephraim QTip  Meanwhile Sam leaves the yeshiva His new job is wellknown around his neighborhood and his parents kick him out of the house Sam discovers Yosef has been skimming money from Jackie through side deals Jackie however wants to ship street ecstasy which contains a higher percentage of other drugs into America These drugs carried by unwitting young Orthodox Jews is picked up by drugsniffing dogs and the mules are arrested Sam escapes to warn Yosef who is high Yosef suggests they drive to California Sam returns to his childhood home where he is greeted by Leon who has married Zeldy Sam weeps on his front steps as the sirens in the distance grow closer
